date,close,rv_cc_30d,iv_synthetic_30d,iv_premium_factor,vrp_30d,vrp_60d,vrp_90d,vrp_forward,forward_rv_30d,vrp_30d_roll_mean,vrp_30d_roll_std,vrp_zscore,vrp_percentile,regime_threshold,regime_change,days_since_regime_change
2015-10-16,262.8689880371094,0.2254940956662799,0.19218353502208593,-0.14772254034310484,-0.033310560644193965,-0.09840544834250065,-0.0901007808712086,-0.7563810892680208,0.9485646242901068,-0.010672930243934084,0.02411508307657704,0.4594425321204012,0.44047619047619047,LOW,0,23
2015-10-17,270.6400146484375,0.2410866203589812,0.20665987717034445,-0.1427982321763641,-0.034426743188636755,-0.05853123790478576,-0.08758832014000378,-0.7429934835319287,0.9496533607022732,-0.009933164164168843,0.022970218900630907,0.45025233237438056,0.42857142857142855,LOW,0,24
2015-10-18,261.6430053710937,0.2751805256956174,0.2392306951152557,-0.13064089651506275,-0.03594983058036172,-0.049882091531024575,-0.08051161984664162,-0.699273768209653,0.9385044633249088,-0.009563236903475854,0.022435020607286905,0.43799775379211436,0.42063492063492064,LOW,0,25
2015-10-19,263.43701171875,0.2728358356251471,0.2423762569892784,-0.11164068153318957,-0.030459578635868734,-0.04138288007162766,-0.06877523309126155,-0.6967368644182468,0.9391131214075252,-0.009290576728652666,0.022116914113697834,0.4788520736904334,0.4444444444444444,LOW,0,26
2015-10-20,269.4630126953125,0.2793489482329379,0.25127999764453857,-0.10047988641429836,-0.02806895058839931,-0.037449285640843655,-0.06210207866300066,-0.693390669919686,0.9446706675642246,-0.00901106265107569,0.021812674633550903,0.4961703564410592,0.45238095238095233,LOW,0,27
2015-10-21,266.2720031738281,0.2737522906792717,0.2474297103786415,-0.09615473987565543,-0.0263225803006302,-0.035894836109924444,-0.05947460327360732,-0.6974453582826665,0.944875068661308,-0.00874959937479364,0.02154612795550627,0.5085818044115544,0.4603174603174603,LOW,0,28
2015-10-22,274.02301025390625,0.283652600395426,0.2608570166428639,-0.08036444482012117,-0.022795583752562076,-0.030379467990662046,-0.049361763790038204,-0.68115723251936,0.942014249162224,-0.008386047220022452,0.021199811430357794,0.5344966882337328,0.4682539682539682,LOW,0,29
2015-10-23,276.4960021972656,0.2826518389692861,0.26145458488980117,-0.07499421959107902,-0.021197254079484917,-0.023050335378109577,-0.046089429748811805,-0.6816038804487392,0.9430584653385404,-0.0084553596104985,0.02123947101846931,0.5457194164599805,0.4682539682539682,LOW,0,30
2015-10-24,281.65399169921875,0.2827680962984143,0.2643915164102465,-0.06498816566906625,-0.01837657988816782,-0.018457707183704153,-0.039981312978179195,-0.6780550850023177,0.9424466014125642,-0.008565237280880988,0.02128340619145053,0.5662234891126248,0.4801587301587301,LOW,0,31
2015-10-25,283.67999267578125,0.2825076055069237,0.2657943313099582,-0.05916043982948933,-0.0167132741969655,-0.0166501639420496,-0.036406622608535555,-0.6778361498548234,0.9436304811647817,-0.008749330153173753,0.021330728888663927,0.577885870509259,0.48412698412698413,LOW,0,32
2015-10-26,285.29998779296875,0.2803573668084001,0.26710848331914017,-0.047257126288799974,-0.013248883489259955,-0.013259527123245796,-0.029086637132004878,-0.6793994907705823,0.9465079740897224,-0.009021531967960858,0.021334430475530713,0.60325103712672,0.503968253968254,LOW,0,33
2015-10-27,293.7879943847656,0.2869385858822341,0.27611883432432055,-0.03770755168617922,-0.010819751557913537,-0.010586086146536278,-0.023298987558885043,-0.6956888111950386,0.9718076455193592,-0.009196909431403838,0.02132660437616835,0.6206773703334811,0.5158730158730158,LOW,0,34
2015-10-28,304.6180114746094,0.2962921739059078,0.2884687691487869,-0.026404358420905643,-0.0078234047571209,-0.007691857848796502,-0.016445289299001464,-0.6778794913643502,0.966348260513137,-0.009430957703637223,0.021269749845635403,0.642398533463474,0.5158730158730158,LOW,0,35
2015-10-29,313.8550109863281,0.2980629039745825,0.29890182979860447,0.00281459320443804,0.0008389258240219521,0.0008372162502758296,0.0017609116235378641,-0.6636568249821672,0.9625586547807716,-0.009468696586936314,0.021249816658473825,0.7073242228907547,0.5515873015873016,LOW,0,36
2015-10-30,328.0150146484375,0.3182248869006875,0.31929451469253534,0.0033612323733235965,0.001069627791847827,0.001055495411198204,0.0021251682979865905,-0.6403931948803815,0.9596877095729168,-0.009500785349217285,0.02123257030823958,0.7076878646548851,0.5555555555555555,LOW,0,37
2015-10-31,314.1659851074219,0.369877328741872,0.3782946606647622,0.022757090713079277,0.008417331922890181,0.007665980612571788,0.014564310134387082,-0.5668030191558937,0.945097679820656,-0.009366123022012724,0.021336182939811963,0.7624375749510174,0.6428571428571428,LOW,0,38
2015-11-01,325.4309997558594,0.3786102844580123,0.3827642341916645,0.01097157130741611,0.004153949733652185,0.003792218674230352,0.007068521876319234,-0.5696172900765287,0.9523815242681932,-0.009487817409785416,0.021245085837354044,0.7282633810204523,0.5873015873015873,LOW,0,39
2015-11-02,361.1889953613281,0.4996007556110047,0.5038347184879708,0.008474692700950987,0.004233962876966091,0.003620594023876045,0.005785896848120919,-0.37716472451436545,0.8809994430023362,-0.009621200996073543,0.021142288951008968,0.7274184893646778,0.5873015873015873,MEDIUM,1,0
2015-11-03,403.4169921875,0.5991741607761571,0.6080141682109171,0.014753652632998826,0.008840007434759989,0.007426126238876785,0.010660321962657093,-0.1777775537740348,0.785791721984952,-0.009689399737881344,0.021077057076945214,0.761225976239129,0.6428571428571428,MEDIUM,0,1
2015-11-04,411.56298828125,0.5984017431116673,0.6095421288872047,0.01861690060862439,0.011140385775537442,0.009369839568396043,0.013451482020133132,-0.17243081841577912,0.7819729473029838,-0.009820366942400023,0.0209295986162652,0.7772782249306637,0.6706349206349206,MEDIUM,0,2
2015-11-05,386.35400390625,0.6613758672521438,0.6361376977443315,-0.03816010041713612,-0.025238169507812325,-0.020464328055172676,-0.028157313610365553,-0.15561218833625756,0.791749886080589,-0.011196406344006303,0.020523648725760495,0.4967370498099797,0.4087301587301587,HIGH,1,0
2015-11-06,374.4700012207031,0.6742254737432483,0.6494470565019378,-0.03675093600919963,-0.02477841724131047,-0.020046194180141252,-0.02661325956173166,-0.1341430694994309,0.7835901260013687,-0.012563535154819557,0.01999247940976133,0.49946674950649467,0.4087301587301587,HIGH,0,1
2015-11-07,386.4819946289063,0.6738572239841284,0.6515023761164799,-0.033174457543806074,-0.02235484786764852,-0.018201409330467988,-0.024094175318747246,-0.1266776218708099,0.7781799979872898,-0.013882979883313377,0.0192509332761129,0.5172915235783726,0.41666666666666663,HIGH,0,2
2015-11-08,373.3680114746094,0.6956663061586684,0.6748981120785175,-0.029853672509782395,-0.02076819408015096,-0.016538827561392355,-0.021829170476099002,-0.11039556237280912,0.7852936744513266,-0.015169576511570117,0.01832598156405374,0.5286552130111686,0.42460317460317454,HIGH,0,3
2015-11-09,380.2569885253906,0.6948419931747215,0.676962730796098,-0.025731407362029755,-0.017879262378623473,-0.014266698901440944,-0.018803952034206928,-0.10655763569583765,0.7835203664919357,-0.016469855512560725,0.016997395915601805,0.5500334210542878,0.44047619047619047,HIGH,0,4
2015-11-10,336.8190002441406,0.8413850922897806,0.7214754053596818,-0.14251463215704432,-0.11990968693009885,-0.09226951109928272,-0.11124554315774482,0.07787794528480363,0.6435974600748782,-0.02120970468930786,0.024141998212906822,-0.23794202627614575,0.22619047619047616,HIGH,0,5
2015-11-11,311.0840148925781,0.8963502115952536,0.7006289932889112,-0.21835351381020285,-0.19572121830634248,-0.14866236955382622,-0.17493578908682106,0.08118400419623673,0.6194449890926744,-0.02635593363541359,0.03989512247510078,-0.8226127508230521,0.047619047619047616,CRISIS,1,0
2015-11-12,338.1520080566406,0.9339859209128196,0.7336304952082638,-0.21451653736786616,-0.20035542570455578,-0.1517470683611294,-0.1761765457603126,0.14508708564750794,0.5885434095607559,-0.03185478893651757,0.051005102494621285,-0.8565756511912015,0.03571428571428571,CRISIS,0,1
2015-11-13,336.75299072265625,0.935314166016064,0.7392284231331485,-0.2096469293500979,-0.19608574288291547,-0.1483799083546804,-0.171992632737218,0.15101302782412807,0.5882153953090205,-0.03718095480741712,0.05917393769364237,-0.8217664303384624,0.04365079365079365,CRISIS,0,2
2015-11-14,332.906005859375,0.9382233095762486,0.7500717552238519,-0.20054026843286996,-0.1881515543523966,-0.14218027563938407,-0.1645178093223688,0.16404177724397695,0.586029977979875,-0.042402043451724825,0.06525476919285739,-0.7587991546884838,0.06746031746031746,CRISIS,0,3
2015-11-15,320.1659851074219,0.9485646242901068,0.7668805919880426,-0.19153574532471543,-0.1816840323020642,-0.1375265569490447,-0.15811878555758418,0.19441739025881555,0.572463201729227,-0.0473478258403205,0.06999269829538275,-0.7073383510015584,0.08333333333333331,CRISIS,0,4
2015-11-16,330.7510070800781,0.9496533607022732,0.7678897605654983,-0.19139994408313357,-0.18176360013677495,-0.13806917222364867,-0.13239101409407683,0.18752297940675378,0.5803667811587445,-0.05225905440525844,0.07410323592164206,-0.7066149461082853,0.08333333333333331,CRISIS,0,5
2015-11-17,335.093994140625,0.9385044633249088,0.6569531243274361,-0.3,-0.28155133899747264,-0.21639631737845316,-0.2027488956870247,0.07597620613456058,0.5809769181928756,-0.06044577135249547,0.08500419636866997,-1.474879252692636,0.003968253968253968,CRISIS,0,6
2015-11-18,334.5899963378906,0.9391131214075252,0.6692887052391785,-0.28731833260293377,-0.26982441616834674,-0.20711568407058806,-0.19303223645794942,0.08952652425603391,0.5797621809831446,-0.06842459927024475,0.09295458344346057,-1.378973682461408,0.007936507936507936,CRISIS,0,7
2015-11-19,326.14898681640625,0.9446706675642246,0.6707910913479013,-0.2899206947141748,-0.2738795762163233,-0.21027743577861713,-0.1954394269853723,0.10372831371290192,0.5670627776349993,-0.07661828679117554,0.0998525044368343,-1.4050818575161295,0.007936507936507936,CRISIS,0,8
2015-11-20,322.0220031738281,0.944875068661308,0.6750543310178353,-0.2855623421472563,-0.2698207376434727,-0.20681646625085265,-0.1926047853216099,0.08191566873501177,0.5931386622828235,-0.08473489203593695,0.10536738799436639,-1.368766272205679,0.015873015873015872,CRISIS,0,9
2015-11-21,326.927001953125,0.942014249162224,0.6909832150480518,-0.26648326640220715,-0.25103103411417216,-0.19299095895951945,-0.17968081126106877,0.09412561418478671,0.5968576008632651,-0.09234274038132395,0.10892070120774111,-1.219906410346361,0.023809523809523808,CRISIS,0,10
2015-11-22,324.5360107421875,0.9430584653385404,0.6859830555882364,-0.2725975315411847,-0.2570754097503041,-0.1975725485928569,-0.17654629129005928,0.09000207027059004,0.5959809853176463,-0.10020534557035127,0.11207577650881222,-1.262444987099394,0.023809523809523808,CRISIS,0,11
2015-11-23,323.0459899902344,0.9424466014125642,0.6992074010487436,-0.2580933497974816,-0.24323920036382063,-0.1869876406086396,-0.16504139157980957,0.10543846507408072,0.5937689359746628,-0.10770076625287303,0.11391855946234723,-1.1524313704711795,0.03571428571428571,CRISIS,0,12
2015-11-24,320.0459899902344,0.9436304811647817,0.6893947891754013,-0.2694229330908868,-0.25423569198938034,-0.19545613255370092,-0.17224259398850827,0.09700990295516732,0.592384886220234,-0.11561818017928684,0.11561811470061742,-1.233304788105566,0.027777777777777776,CRISIS,0,13
2015-11-25,328.2059936523437,0.9465079740897224,0.7148877813762211,-0.2447102391675629,-0.23162019271350132,-0.1778895427354792,-0.15679484415896439,0.1235064356834974,0.5913813456927237,-0.1228972238200949,0.1158248327668006,-1.0563674798765184,0.051587301587301584,CRISIS,0,14
2015-11-26,352.6839904785156,0.9718076455193592,0.7367099482729217,-0.24191793337949635,-0.23509769724643748,-0.180498234258614,-0.15866167804677106,0.09223523664920508,0.6444747116237166,-0.1303731553430457,0.11557909138000552,-1.0802495537759496,0.047619047619047616,CRISIS,0,15
2015-11-27,358.0419921875,0.966348260513137,0.7438089694402099,-0.2302889136001107,-0.22253929107292714,-0.17146192220544354,-0.15100513795535564,0.09964683394991436,0.6441621354902956,-0.13753035155357254,0.11437033857716865,-0.9811948933310985,0.06349206349206349,CRISIS,0,16
2015-11-28,357.3810119628906,0.9625586547807716,0.7491585382106706,-0.2217008963663666,-0.21340011657010105,-0.16484595507204924,-0.1453385552481114,0.10507436865699493,0.6440841695536756,-0.14467165296670997,0.11209861341953632,-0.9087944451396001,0.07142857142857142,CRISIS,0,17
2015-11-29,371.29400634765625,0.9596877095729168,0.6717813967010418,-0.3,-0.28790631287187507,-0.22424929881364974,-0.19790479755917367,0.03448822685122488,0.6372931698498169,-0.15430418432216744,0.11155777100221309,-1.4767417562925247,0.003968253968253968,CRISIS,0,18
2015-11-30,377.3210144042969,0.945097679820656,0.6898883218013234,-0.27003490059118734,-0.25520935801933253,-0.20193663982879106,-0.17805618236149134,0.05018273320832045,0.639705588593003,-0.16309174065357485,0.1086430218493067,-1.2215970512592627,0.031746031746031744,CRISIS,0,19
2015-12-01,362.4880065917969,0.9523815242681932,0.7095417410020298,-0.2549816193177001,-0.2428397832661634,-0.1932021782702572,-0.17010027018572949,0.08990838338621221,0.6196333576158176,-0.17132486508690203,0.10482349350206044,-1.1234375494390274,0.051587301587301584,CRISIS,0,20
2015-12-02,359.18701171875,0.8809994430023362,0.6529026487415677,-0.2589068541104215,-0.22809679426076857,-0.19647662442819158,-0.1727172504245243,0.03554192774228493,0.6173607209992827,-0.17906922365815986,0.09987127509518194,-1.0077076717547508,0.07539682539682539,CRISIS,0,21
2015-12-03,361.0459899902344,0.785791721984952,0.5500542053894664,-0.3,-0.23573751659548559,-0.22755945628249485,-0.20004851115114775,-0.06799325250652477,0.6180474578959911,-0.1872218077925014,0.09380121195038317,-1.0636469227876164,0.059523809523809514,HIGH,1,0
2015-12-04,363.1830139160156,0.7819729473029838,0.5579224110901742,-0.2865195490273129,-0.22405053621280968,-0.21733038861249976,-0.19080817696633529,-0.062060756612559276,0.6199831677027334,-0.19506150519211293,0.08616870447135284,-0.9715948816691375,0.08333333333333331,HIGH,0,1
2015-12-05,388.9490051269531,0.791749886080589,0.5682232438423854,-0.2823197655824503,-0.22352664223820362,-0.2185383044209659,-0.19195977868187974,-0.008848551148937123,0.5770717949913226,-0.20167112094979264,0.0800831488900118,-0.9653163260512596,0.0873015873015873,HIGH,0,2
2015-12-06,388.7829895019531,0.7835901260013687,0.5774506897476653,-0.26307048725285154,-0.20613943625370335,-0.20323288275653073,-0.17887634994453927,0.00013710695009960805,0.5773135827975657,-0.20771648825020575,0.07278180773794804,-0.8300633503379289,0.10317460317460317,HIGH,0,3
2015-12-07,395.5360107421875,0.7781799979872898,0.5447259985911028,-0.3,-0.23345399939618694,-0.2317222166142342,-0.20402694216543144,-0.03145195521303368,0.5761779538041365,-0.2147531266344904,0.06390634525525907,-1.0373719894919289,0.07142857142857142,HIGH,0,4
2015-12-08,415.56298828125,0.7852936744513266,0.5687490076379325,-0.275749918608081,-0.21654466681339413,-0.2150111311154136,-0.18863508392820855,-0.025984269155361006,0.5947332767932935,-0.2212790090589318,0.052368735496713954,-0.9054660996115352,0.10317460317460317,HIGH,0,5
2015-12-09,417.56298828125,0.7835203664919357,0.5855987361559378,-0.2526055975062327,-0.19792163033599786,-0.19695822161382637,-0.17278224347483895,-0.011043102513023317,0.5966418386689611,-0.22728042132417764,0.03601994226578717,-0.7609019544005453,0.11904761904761903,HIGH,0,6
2015-12-10,415.47900390625,0.6435974600748782,0.4870600353242625,-0.24322256450857282,-0.15653742475061566,-0.1898440768482984,-0.1664737533578875,-0.11136762739555267,0.5984276627198152,-0.22850134591819488,0.03272509752786684,-0.4420543381558371,0.18253968253968253,HIGH,0,7
2015-12-11,451.93798828125,0.6194449890926744,0.47970140350333174,-0.22559482770864067,-0.1397435855893427,-0.1812396142399525,-0.15864934339623443,-0.04123369732180776,0.5209351008251395,-0.2266354248276282,0.03608227267715168,-0.31238904528336126,0.19841269841269843,MEDIUM,1,0
2015-12-12,434.99700927734375,0.5885434095607559,0.4615538340393858,-0.21576925925675644,-0.12698957552137008,-0.17538977100546027,-0.1527306790199227,-0.041096919751628935,0.5026507537910148,-0.22418989648818866,0.04017857565539308,-0.2138540301890113,0.2222222222222222,MEDIUM,0,1
2015-12-13,433.7550048828125,0.5882153953090205,0.46892802989403837,-0.20279538136249253,-0.11928736541498208,-0.16496621033211878,-0.14358712111427285,-0.0442838890381515,0.5132119189321899,-0.22162995057259088,0.04426928498217624,-0.15425424973890195,0.23809523809523805,MEDIUM,0,2
2015-12-14,444.1820068359375,0.586029977979875,0.46820166920963113,-0.20106191354990754,-0.11782830877024386,-0.16373522804745444,-0.1425012467145883,-0.03847765545024906,0.5066793246598802,-0.2192858423865191,0.047822390775086425,-0.14281459239010372,0.24206349206349206,MEDIUM,0,3
2015-12-15,465.3210144042969,0.572463201729227,0.46094178887498055,-0.19480974937319326,-0.1115214128542465,-0.15930793382102815,-0.13898651023016606,-0.016072928412084964,0.4770147172870655,-0.21694708840492521,0.05131297939222595,-0.09394025616760761,0.24603174603174602,MEDIUM,0,4
2015-12-16,454.9339904785156,0.5803667811587445,0.4758428370990941,-0.1800998049043413,-0.10452394405965043,-0.14772911630242613,-0.12905253371193393,-0.2668842487691108,0.7427270858682049,-0.21437243320235438,0.054948205651260344,-0.03972804087605566,0.2579365079365079,MEDIUM,0,5
2015-12-17,456.0780029296875,0.5809769181928756,0.47611448463840317,-0.18049328686008087,-0.10486243355447239,-0.14670440677392071,-0.1293265427327296,-0.30434452128904016,0.7804590059274433,-0.20848280302092104,0.05693270563397207,-0.04230168766022869,0.2579365079365079,MEDIUM,0,6
2015-12-18,463.6159973144531,0.5797621809831446,0.481650172930656,-0.1692280236115316,-0.0981120080524886,-0.13757887331516583,-0.12118577998386071,-0.2952585526146074,0.7769087255452634,-0.20275905608372577,0.059141774914689665,0.01006269240200464,0.2738095238095238,MEDIUM,0,7
2015-12-19,462.3219909667969,0.5670627776349993,0.4775953795235863,-0.15777335709557083,-0.08946739811141302,-0.12824285300892957,-0.11299976724841632,-0.30208711167180724,0.7796824911953936,-0.19661198348022876,0.06104775208269031,0.07712397834240071,0.27777777777777773,MEDIUM,0,8
2015-12-20,442.68499755859375,0.5931386622828235,0.5077487330476507,-0.1439628448877892,-0.08538992923517286,-0.11839356941200285,-0.10407312296257798,-0.261588846624474,0.7693375796721247,-0.19046428986661876,0.06268558998396355,0.10870692677187085,0.28174603174603174,MEDIUM,0,9
2015-12-21,438.6390075683594,0.5968576008632651,0.5109316565377363,-0.14396389390241449,-0.0859259443255288,-0.11832208525072896,-0.10417484996616422,-0.3412673194682261,0.8521989760059624,-0.184960786873664,0.06440879447913445,0.10441110472376156,0.28174603174603174,MEDIUM,0,10
2015-12-22,436.5719909667969,0.5959809853176463,0.5095409836045434,-0.14503818719490214,-0.08644000171310295,-0.11929733288323008,-0.10498544097470264,-0.34624287390285857,0.8557838575074019,-0.1792729399390906,0.06534828957867309,0.10028683982051177,0.28174603174603174,MEDIUM,0,11
2015-12-23,442.4010009765625,0.5937689359746628,0.5170428525921198,-0.1292187562095991,-0.07672608338254305,-0.10623902417404885,-0.0934960546677931,-0.368800168900998,0.8858430214931178,-0.17372250270638137,0.06678362495133137,0.175884811289258,0.29365079365079366,MEDIUM,0,12
2015-12-24,454.9849853515625,0.592384886220234,0.5219152103010888,-0.11895927387476656,-0.07046967591914521,-0.09800799726907627,-0.0862415414542913,-0.3584281722245364,0.8803433825256252,-0.16759696883737354,0.06756724158408645,0.22449298338247992,0.2976190476190476,MEDIUM,0,13
2015-12-25,455.6530151367188,0.5913813456927237,0.5249988684681142,-0.11224986670293323,-0.06638247722460955,-0.09249698385883631,-0.08134608702864621,-0.3687426283880262,0.8937414968561403,-0.1620890449877438,0.06889019631121251,0.2561466479456362,0.30158730158730157,MEDIUM,0,14
2015-12-26,417.2739868164063,0.6444747116237166,0.511939826002604,-0.20564792261157716,-0.1325348856211126,-0.17653242063374264,-0.15511825557316783,-0.33427056752358786,0.8462103935261919,-0.158670284600233,0.0676763246535442,-0.2614909551416721,0.21428571428571427,HIGH,1,0
2015-12-27,422.822998046875,0.6441621354902956,0.5156485148428803,-0.19950508352931795,-0.12851362064741523,-0.17056368551105072,-0.15023498818185688,-0.32885500929037126,0.8445035241332516,-0.15553609558604925,0.06678786354994104,-0.22969501612322912,0.2222222222222222,HIGH,0,1
2015-12-28,422.2789916992188,0.6440841695536756,0.5160770898657849,-0.19874278198235235,-0.1280070796878907,-0.16946240976188687,-0.149516742195839,-0.32909450838829646,0.8451715982540814,-0.15268966102330891,0.06605235094870611,-0.22544997400310707,0.22619047619047616,HIGH,0,2
2015-12-29,432.9830017089844,0.6372931698498169,0.5208251210521022,-0.18275427120168455,-0.11646804879771466,-0.15499550994200584,-0.13764192906154515,-0.32729134547387095,0.8481164665259732,-0.14697505222083687,0.061187456048184354,-0.13465218217904112,0.2579365079365079,HIGH,0,3
2015-12-30,426.6199951171875,0.639705588593003,0.5218430479942021,-0.18424497565830714,-0.11786254059880086,-0.15483283877016207,-0.13904300189645757,-0.32545382073264273,0.8472968687268448,-0.14239682497348582,0.05785752625652667,-0.14544982704123122,0.25396825396825395,HIGH,0,4
2015-12-31,430.5669860839844,0.6196333576158176,0.5112639216136984,-0.17489283730478244,-0.10836943600211923,-0.14633193336752826,-0.13195573221719126,-0.33472010412803843,0.8459840257417368,-0.13791448006468435,0.054943117872313096,-0.07063179485770726,0.2738095238095238,MEDIUM,1,0
2016-01-01,434.3340148925781,0.6173607209992827,0.5190452019389332,-0.15925133510472186,-0.09831551906034952,-0.12655137757908042,-0.12015637065384721,-0.3286930656838324,0.8477382676227656,-0.13358843755800373,0.052659422463066985,0.008600905381521756,0.2976190476190476,MEDIUM,0,1
2016-01-02,433.43798828125,0.6180474578959911,0.528228727748071,-0.14532659102536988,-0.08981873014792019,-0.10791570056682775,-0.10965079088050156,-0.32152591404052955,0.8497546417886005,-0.12872447800975154,0.049545882014802346,0.07556077099698472,0.3055555555555555,MEDIUM,0,2
2016-01-03,430.010986328125,0.6199831677027334,0.5340689297035299,-0.13857511376889065,-0.0859142379992035,-0.10272208558211948,-0.10464994287797935,-0.31615189223717444,0.8502208219407044,-0.12411993473596468,0.046719501587349166,0.10628366828772376,0.3214285714285714,MEDIUM,0,3
2016-01-04,433.0910034179688,0.5770717949913226,0.5048335421062543,-0.12518070283811816,-0.07223825288506824,-0.09038363004963879,-0.09441622872597144,-0.34468773753566095,0.8495212796419153,-0.11907698842419351,0.04368607417136693,0.21418744273280746,0.33333333333333326,MEDIUM,0,4
2016-01-05,431.9599914550781,0.5773135827975657,0.513220625702052,-0.11101931256307873,-0.06409295709551377,-0.07958414518378998,-0.08363263493831463,-0.3592709131207985,0.8724915388228505,-0.11434210578558716,0.04157109394001825,0.2783369951552603,0.3452380952380952,MEDIUM,0,5
2016-01-06,429.1050109863281,0.5761779538041365,0.5176408248880994,-0.10159557221784286,-0.05853712891603713,-0.07244330567800839,-0.07656236598593658,-0.354916933954192,0.8725577588422914,-0.10851154343624886,0.036209737790262486,0.32197026144599444,0.3492063492063492,MEDIUM,0,6
2016-01-07,458.0480041503906,0.5947332767932935,0.5409193481857798,-0.09048413920551028,-0.05381392860751366,-0.06561652209442759,-0.06920414735328739,-0.29865650440792635,0.8395758525937062,-0.10308718549605282,0.03132761906038067,0.3589876280186903,0.35714285714285715,MEDIUM,0,7
2016-01-08,453.2300109863281,0.5966418386689611,0.5466056016748184,-0.08386310471583391,-0.050036236994142724,-0.06079947660635976,-0.06422133546377107,-0.29316442960557987,0.8397700312803983,-0.09815767238465765,0.027261821217761575,0.38848772155481215,0.36111111111111105,MEDIUM,0,8
2016-01-09,447.6109924316406,0.5984276627198152,0.5571452844073338,-0.06898474265854565,-0.04128237831248138,-0.04474002459721549,-0.052909198680989866,-0.2823622038329645,0.8395074882402983,-0.09431583750338651,0.02686929584630013,0.4574518995517657,0.37301587301587297,MEDIUM,0,9
2016-01-10,447.9909973144531,0.5209351008251395,0.488547642438136,-0.06217177213764843,-0.03238745838700352,-0.037899564664312435,-0.04765272955844757,-0.35184766814435,0.840395310582486,-0.09073729992997522,0.027745194444354335,0.5274664835992285,0.4126984126984127,MEDIUM,0,10
2016-01-11,448.4280090332031,0.5026507537910148,0.47052720140417076,-0.06390829446602181,-0.032123552386844,-0.03672355161692176,-0.04896800733282025,-0.37266798157660413,0.8431951829807749,-0.08757509915882435,0.02885483114505493,0.5288184287807125,0.41666666666666663,MEDIUM,0,11
2016-01-12,435.6900024414063,0.5132119189321899,0.4857115443536674,-0.05358483223799808,-0.027500374578522446,-0.031118861827395206,-0.04126911828947921,-0.35323334156382785,0.8389448859174953,-0.08451553279760902,0.03021070456814969,0.5648334442958247,0.43650793650793646,MEDIUM,0,12
2016-01-13,432.3710021972656,0.5066793246598802,0.4796761922096496,-0.05329432470598065,-0.027003132450230616,-0.030916719320519537,-0.04107552144717719,-0.36118018802352553,0.8408563802331751,-0.08148802692027525,0.03128890672658989,0.5679703573142141,0.4444444444444444,MEDIUM,0,13
2016-01-14,430.3059997558594,0.4770147172870655,0.45869958809144845,-0.038395312622178636,-0.018315129195617064,-0.02185952305702965,-0.029513227237525252,-0.38613021833656896,0.8448298064280174,-0.07838115079832093,0.032795134836492594,0.6363180265054387,0.5,MEDIUM,0,14
2016-01-15,364.33099365234375,0.7427270858682049,0.5959950224218695,-0.1975585194591551,-0.14673206344633538,-0.14173677030335996,-0.1690962419695301,-0.022231052985703492,0.618226075407573,-0.07978808811121044,0.03479948604535658,-0.3886472346195969,0.19841269841269843,HIGH,1,0
2016-01-16,387.5360107421875,0.7804590059274433,0.6218550568113558,-0.20321880830577851,-0.15860394911608755,-0.14908919119510622,-0.17507832297965442,0.03634966596181144,0.5855053908495443,-0.08157947196326427,0.037419369917186564,-0.4828851749094145,0.18253968253968253,HIGH,0,1
2016-01-17,382.2990112304688,0.7769087255452634,0.6311897383832847,-0.1875625570554734,-0.14571898716197862,-0.13781142765446286,-0.1617586093416783,0.045248086459394044,0.5859416519238907,-0.08316637126691394,0.03911568751500105,-0.37933743650488944,0.20634920634920634,HIGH,0,2
2016-01-18,387.1679992675781,0.7796824911953936,0.6418376223103673,-0.17679615797667234,-0.13784486888502623,-0.12933600968594117,-0.15233599123586394,0.05311172733393732,0.58872589497643,-0.08477895362603437,0.040361767411959126,-0.31591046925326133,0.21428571428571427,HIGH,0,3
2016-01-19,380.1489868164063,0.7693375796721247,0.6438590210722765,-0.16309947923423218,-0.12547855859984813,-0.11947102246740415,-0.14064871866674167,0.0585700997958396,0.585288921276437,-0.08611524127152356,0.0410406066381445,-0.21654895380790795,0.2579365079365079,HIGH,0,4
2016-01-20,420.2300109863281,0.8521989760059624,0.7202350457870963,-0.15485107813359164,-0.1319639302188661,-0.11989716308603715,-0.13731461326978078,0.2502022629991612,0.4700327827879351,-0.08764984080130146,0.0418853224958803,-0.26827097132266053,0.2341269841269841,HIGH,0,5
2016-01-21,410.2619934082031,0.8557838575074019,0.7377205647693095,-0.13795924251477398,-0.11806329273809246,-0.10721688858359513,-0.12264298863927348,0.2577841327979792,0.4799364319713303,-0.08870395050213445,0.04225016094937042,-0.15645634791716087,0.27777777777777773,HIGH,0,6
2016-01-22,382.4920043945313,0.8858430214931178,0.7000228285993829,-0.20976650307695469,-0.18582019289373486,-0.16785856006026278,-0.18953287675045005,0.2969520305445225,0.4030707980548604,-0.09234042081917418,0.04573483719023872,-0.7000855978916936,0.14682539682539683,CRISIS,1,0
2016-01-23,387.4909973144531,0.8803433825256252,0.709396583451916,-0.19418195498133725,-0.17094679907370913,-0.15534419598803895,-0.17549279282351848,0.3067934392486694,0.4026031442032466,-0.09568965825765964,0.047714198034772795,-0.5796039405819255,0.1746031746031746,CRISIS,0,1
