date,log_return,rsi_14,bb_middle,bb_upper,bb_lower,bb_pct_b,sma_50,sma_200,sma_cross_signal,macd_line,macd_signal,macd_histogram,atr_14,vol_sma_20,vol_ratio,rolling_drawdown_90d,sharpe_90d
2025-04-30,-0.0008220669855229902,65.28315185110043,88970.163671875,98815.34416679753,79124.98317695246,0.765975257174105,85634.81796875,89669.36953125,-1.0,2931.4306057905196,2279.9395499822813,651.4910558082383,2830.1357236899084,29200998323.0,0.9706750268423006,-0.08005184377017638,-0.7755564855068943
2025-05-01,0.02396577889618816,69.42723668001445,89624.538671875,99650.31671107656,79598.76063267342,0.8425069475292284,85890.2175,89837.5743359375,-1.0,3064.154550739724,2436.7825501337697,627.3720006059543,2862.578038069201,28761953865.2,1.143033946062252,-0.048449933412399206,-0.43493939764065087
2025-05-02,0.004319853436324106,70.12922372101409,90205.68671875,100516.26470517552,79895.10873232449,0.825121617943083,86207.08484375,89991.8940625,-1.0,3166.5449472014734,2582.7350295473107,583.8099176541627,2767.3905442785435,28870147143.85,0.9151988226921273,-0.04433048528747616,-0.2778258839732089
2025-05-03,-0.010562998380901132,66.14243289707062,90816.027734375,100944.933241075,80687.122227675,0.7505586184641326,86445.53875,90136.1475,-1.0,3129.449571099409,2692.077937857731,437.37163324167796,2649.905058972933,28219055647.45,0.5590249045214067,-0.05437209271508689,-0.1367348044813052
2025-05-04,-0.016569841900567834,60.418177505568295,91304.70703125,101096.64702765686,81512.76703484314,0.6537626625752906,86644.99609375,90269.6637890625,-1.0,2939.0165355937934,2741.4656574049436,197.55087818884977,2613.875568153438,27424451579.4,0.6635935221278965,-0.040860368654514624,-0.537992478610311
2025-05-05,0.004570714740087168,61.40449299962171,91858.66015625,101067.98201088408,82649.33830161592,0.6568733603221867,86888.3634375,90406.4048828125,-1.0,2790.791568623943,2751.3308396487437,39.460728975199345,2543.3788757853354,27313248451.5,0.9451918680724413,-0.036466380820965295,-0.24277755585758926
2025-05-06,0.02145126552947202,65.77182178034639,92497.090625,101177.58550832115,83816.59574167884,0.7479919633252963,87142.89921875,90548.3233203125,-1.0,2806.7425096746592,2762.413173653927,44.32933602073217,2610.9461212649544,27159922037.25,0.9775902813927361,-0.015574083337199835,0.014444015862418454
2025-05-07,0.002371543824223951,66.23219465241735,93103.919140625,101225.88832517978,84981.94995607022,0.7418379756565365,87429.175625,90691.67125,-1.0,2805.5891300457297,2771.0483649322878,34.54076511344192,2552.7691661746007,29945269858.9,2.570817455469339,-0.013236703630422609,0.03386723415148692
2025-05-08,0.06202640353374552,75.72930734090447,94043.451953125,102297.05400115982,85789.84990509017,1.057211804666851,87756.9203125,90862.8700390625,-1.0,3268.0290205923375,2870.4444960642977,397.58452452803976,2874.404515912129,32803621460.55,2.1307221972749866,0.0,0.4893148989703141
2025-05-09,-0.002624571996284568,74.74267932513911,94938.823828125,102972.99839382117,86904.64926242882,0.9998663937842269,88132.9934375,91040.8850390625,-1.0,3571.5099075380567,3010.6575783590497,560.852329179007,2808.6897960255487,34950586137.1,1.6651678953167046,-0.0026211308184007653,0.4736980477288393
2025-05-10,0.01661809318186836,76.81671114393669,95914.925,103693.57866004008,88136.27133995993,1.0644552070823756,88546.05515625,91227.5596484375,-1.0,3906.2237195891066,3189.7708066050614,716.4529129840453,2760.303471309438,36331219296.2,1.163646990466457,0.0,0.592342060272424
2025-05-11,-0.005650983970075977,74.56220458088298,96744.29765625,104287.29282896954,89201.30248353045,0.9880065246081612,88951.53265625,91415.93046875,-1.0,4076.885481514124,3367.1937415868742,709.6917399272497,2675.513937644478,36575685657.0,1.265472309666509,-0.0056350471937814195,0.4811483149165322
2025-05-12,-0.012501714607270616,69.7304081112376,97212.85078125,105050.56705999273,89375.13450250728,0.857253448873779,89286.70421875,91589.1899609375,-1.0,4060.956899187411,3505.946373106982,555.0105260804294,2836.76629031273,36943257504.4,1.712097949036215,-0.017988930784195063,0.5179981364219042
2025-05-13,0.013111031807523908,71.79529391320833,97736.3859375,105974.45788494253,89498.31399005748,0.8904691900935161,89620.1221875,91776.826953125,-1.0,4110.438023869487,3626.844703259483,483.5933206100035,2882.8778499332493,37487722883.85,1.403362817554979,-0.005028978899540561,0.4535908373447522
2025-05-14,-0.006070027639406428,69.42569585325387,98216.166796875,106639.8214589808,89792.51213476919,0.8159701744168046,89941.47640625,91959.450546875,-1.0,4052.0744937899726,3711.8906613655813,340.1838324243913,2797.3341195808744,38211367675.85,1.2026806144404179,-0.01105018755881034,0.5044117667629915
2025-05-15,0.0019801487371228356,69.77543312679478,98667.373828125,107267.53148491708,90067.21617133291,0.7951845186736295,90278.3515625,92138.527265625,-1.0,3976.5419439409015,3764.8209178806455,211.721026060256,2791.2963030036694,38686018149.65,1.3030093106249565,-0.009089979725590305,0.45252995228085635
2025-05-16,-0.002464381118651062,68.72208650312194,99109.491796875,107748.45384651421,90470.52974723578,0.7534909425726622,90604.5953125,92306.434921875,-1.0,3851.677377746426,3782.1922098538016,69.4851678926243,2691.6328393962644,40024701861.7,1.1089776387934533,-0.011528953155442861,0.4291689844583757
2025-05-17,-0.0028856472892223486,67.44165792528281,99581.30390625,108017.2599322338,91145.3478802662,0.713952160260877,90981.3540625,92458.787890625,-1.0,3686.166971152503,3762.9871621135417,-76.82019096103886,2574.9280383679597,41015111110.6,0.9240143867903713,-0.014377220428426558,0.5147466612618643
2025-05-18,0.031055414958406472,73.2912507243949,100154.666796875,108828.90195523736,91480.43163851263,0.8626452880724508,91458.3225,92629.320234375,-1.0,3774.137862326461,3765.2173021561257,8.920560170335193,2637.7596293773913,41891292735.05,1.190869958908191,0.0,0.7678898217745936
2025-05-19,-0.007920998372646527,69.80633164214616,100720.736328125,109258.65204707078,92182.82060917922,0.7861028101117302,91923.755625,92806.2751953125,-1.0,3733.0559709405206,3758.785035913005,-25.72906497248414,2803.350459421863,43689042571.35,1.4136525547827214,-0.007889709931436045,0.7277547318781289
2025-05-20,0.011157568710076757,71.84074843533664,101349.925,109719.83237082727,92980.01762917274,0.8250430797158395,92408.5990625,92992.81828125,-1.0,3752.849791410903,3757.597987012585,-4.7481956016818,2824.5826810703015,44097594885.9,0.8280661613514829,0.0,0.7259666681812456
2025-05-21,0.02667505449687606,76.07123763045128,102009.212109375,110833.00390385583,93185.42031489417,0.9345561519494248,92898.7771875,93194.7623046875,-1.0,3955.891622504103,3797.2567141108884,158.63490839321457,2951.2001011724233,46358118607.3,1.6844161583102675,0.0,0.791180567584954
2025-05-22,0.018027963942364382,78.47772631205281,102747.37265625,112221.18196273761,93273.56334976238,0.9710833997702271,93482.52859375,93409.423125,1.0,4229.050097035768,3883.6153906958643,345.43470633990364,2932.1930626958215,48544901155.55,1.4452099802860363,0.0,1.0886188481810348
2025-05-23,-0.04006256233899459,63.387876292696234,103317.17265625,112418.35985675224,94215.98545574775,0.7181377072724582,93966.22796875,93606.8045703125,1.0,4045.029634380684,3915.8982394328286,129.13139494785537,3076.8650983961197,51133550081.05,1.3210139583880214,-0.03927066820202348,0.7551956468076688
2025-05-24,0.004680702474076876,64.23785366497111,103990.931640625,112241.8150367324,95740.0482445176,0.7302919837146087,94445.175,93798.9625390625,1.0,3894.9108786323195,3911.7007672727273,-16.789888640407753,3039.891475296397,52518797018.4,0.8740418625148179,-0.03476323930438822,0.8114711763615059
2025-05-25,0.011476897551184374,66.31933182826143,104705.2984375,112005.9906691585,97404.60620584148,0.7965535356170145,94955.786875,93965.9441015625,1.0,3832.1651839162805,3895.7936506014385,-63.628466685157946,3010.608490453797,53603886094.1,0.8864663609944905,-0.02362150189797526,1.2885307915759288
2025-05-26,0.0037072948540294247,66.99272746748701,105337.19296875,111909.15858112148,98765.22735637851,0.812172526513676,95580.30453125,94133.621640625,1.0,3771.639876131172,3870.9628957073855,-99.32301957621348,2912.796611671383,54573845381.3,0.8419868757634797,-0.019995060926894723,1.5438514285815295
2025-05-27,-0.00408109657520394,65.44188142064328,105935.308984375,111410.74956183501,100459.868406915,0.7793685364077301,96175.490625,94295.8674609375,1.0,3645.681577283787,3825.906632022666,-180.22505473887895,2928.6437286948553,53597163071.8,1.0718883795218492,-0.02398640565600825,1.9239827210084546
2025-05-28,-0.010999457493792041,61.35054036074873,106163.35234375,111545.50614670913,100781.19854079087,0.6522602141496668,96806.098125,94450.984765625,1.0,3410.3368237448594,3742.792670367105,-332.45584662224564,2896.9805605737947,52560161726.6,0.9352211994454941,-0.03466319858851644,1.8073399332242486
2025-05-29,-0.020245528009254558,54.679447087744336,106296.89765625,111474.16203266782,101119.63327983218,0.43672914920724043,97267.45421875,94576.8226171875,1.0,3014.7324839494395,3597.180633083572,-582.4481491341326,2942.5996946399523,52451369630.8,1.068089402361437,-0.0540104434112345,1.679336768035146
2025-05-30,-0.015676574887611795,50.207935257907884,106262.009765625,111493.80442534915,101030.21510590085,0.2836842230688446,97754.9028125,94653.308046875,1.0,2539.3496538083273,3385.6144372285235,-846.2647834201962,2919.7823057370983,53220298290.25,1.0833326575616449,-0.06872468375240832,1.4164997385898048
2025-05-31,0.006130518270315466,51.858027330385056,106288.596484375,111479.5115343067,101097.6814344433,0.3410200592286024,98179.56796875,94736.719453125,1.0,2188.976375591694,3146.2868249011576,-957.3104493094638,2839.15388211302,52855914612.85,0.7378141905904905,-0.06299794741636107,0.8285118767970004
2025-06-01,0.009643965283822335,54.43634326481055,106430.55390625,111370.47903557039,101490.62877692962,0.421208082777451,98586.8678125,94812.059140625,1.0,1970.411309318355,2911.1117217845976,-940.7004124662426,2783.3281583906614,51563243686.3,0.725265793993021,-0.0539178183008749,1.7446935845331355
